species_id;bwg_name;domain;kingdom;phylum;subphylum;class;subclass;ord;subord;family;subfamily;tribe;genus;species;subspecies;functional_group;predation;realm;micro_macro;barcode;name0;
5206;Diptera.178;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Muscidae;NA;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;Muscidae sp. 1;
5211;Diptera.394;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Muscidae;NA;NA;NA;NA;NA;NA;NA;aquatic;macro;NA;Muscidae.sp.1;
5216;Diptera.528;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;NA;NA;NA;NA;NA;NA;NA;NA;aquatic;macro;NA;DPT - IC27;
5221;Diptera.179;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;NA;NA;NA;NA;NA;NA;NA;NA;aquatic;macro;NA;Muscomorpha sp. 1;
5226;Coleoptera.48b;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Coleoptera;Polyphaga;Hydrophilidae;Sphaeridiinae;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;Hydrophilid (new);
5231;Diptera.180;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;NA;NA;NA;NA;NA;NA;NA;NA;aquatic;macro;NA;Muscomorpha sp. 2;
5236;Diptera.196;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Periscelididae;NA;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;Diptera sp D;
5241;Diptera.201;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Phoridae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Phoridae cf. sp. 5556;
5246;Diptera.475;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Phoridae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Phoridae sp.;
5251;Diptera.417;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Phoridae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Diptera JP2;
5256;Diptera.395;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Phoridae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Phoridae.sp.1;
5261;Diptera.527;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Phoridae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;DPT - IC24;
5266;Diptera.489;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Psychodidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;;
5271;Diptera.195;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Psychodidae;Psychodinae;NA;Pericoma;NA;NA;gatherer;prey;aquatic;macro;NA;Pericoma cf. sp. 5544;
5276;Diptera.219;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Psychodidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Psychodidae sp. A;
5281;Coleoptera.49;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Coleoptera;Polyphaga;Hydrophilidae;NA;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;Hydrophilidae sp;
5286;Diptera.208;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Psychodidae;Psychodinae;NA;Psychoda;romeroii;NA;gatherer;prey;aquatic;macro;NA;Psychoda romeroii;
5291;Diptera.211;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Psychodidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Psychodid sp.A;
5296;Diptera.212;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Psychodidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Psychodid sp.B;
5301;Diptera.214;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Psychodidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Psychodid sp.C;
5306;Diptera.215;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Psychodidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Psychodid sp.E;
5311;Diptera.216;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Psychodidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Psychodid sp.F;
5316;Diptera.217;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Psychodidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Psychodid sp.G;
5321;Diptera.218;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Psychodidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Psychodid sp.H;
5326;Diptera.364;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Psychodidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Psychodid sp A (pigpen) 2008;
5331;Diptera.365;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Psychodidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Psychodid sp B+C (same species) 2008;
5336;Coleoptera.38;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Coleoptera;Polyphaga;Hydrophilidae;Sphaerodinae;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;Sphaerodinae sp. 1  larva;
5341;Diptera.366;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Psychodidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Psychodid sp D 2008;
5346;Diptera.367;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Psychodidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Psychodid sp E 2008;
5351;Diptera.368;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Psychodidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Psychodid sp F+G (same species) 2008;
5356;Diptera.194;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Psychodidae;Psychodinae;NA;Pericoma;NA;NA;gatherer;prey;aquatic;macro;NA;Pericoma;
5361;Diptera.209;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Psychodidae;Psychodinae;NA;Pericoma;NA;NA;gatherer;prey;aquatic;macro;NA;Pericoma sp;Psychodid sp A
5366;Diptera.264;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Psychodidae;Psychodinae;NA;Telmatoscopus;NA;NA;gatherer;prey;aquatic;macro;NA;Telmastocopus sp1;
5371;Diptera.265;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Psychodidae;Psychodinae;NA;Telmatoscopus;NA;NA;gatherer;prey;aquatic;macro;NA;Telmatoscopus sp2;
5376;Diptera.266;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Psychodidae;Psychodinae;NA;Telmatoscopus;NA;NA;gatherer;prey;aquatic;macro;NA;Telmatoscopus sp3;
5381;Diptera.339;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Psychodidae;Psychodinae;NA;Telmatoscopus;NA;NA;gatherer;prey;aquatic;macro;NA;Psycsp1;Telmatoscopus
5386;Diptera.340;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Psychodidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Psycsp2;
5391;Coleoptera.19a;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Coleoptera;Polyphaga;Hydrophilidae;Sphaeridiinae;NA;Omicrus;ingens;NA;piercer;predator;aquatic;macro;NA;Omicrus ingens (adult);
5396;Diptera.210;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Psychodidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Psychodidae sp.;
5401;Diptera.220;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Psychodidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Psychodidae sp. 2;
5406;Diptera.9;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Psychodidae;Psychodinae;NA;Alepia;zavortinkii;NA;gatherer;prey;aquatic;macro;NA;Alepia zavortinkii;
5411;Diptera.399;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Psychodidae;Psychodinae;NA;Alepia;apexalba;NA;gatherer;prey;aquatic;macro;NA;Alepia apexalba;
5416;Diptera.532;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Psychodidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;PSY - IC2;
5421;Diptera.430;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Sarchophagidae;NA;NA;NA;NA;NA;NA;NA;aquatic;macro;NA;Diptera JP12;Sarchophagidae sp.
5426;Diptera.490;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Scatopsidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;;
5431;Diptera.231;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Scatopsidae;NA;NA;NA;NA;NA;gatherer;prey;terrestrial;macro;NA;Scatopsidae sp. 1;
5436;Diptera.232;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Sciaridae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Sciaridae sp. 1;
5441;Diptera.419;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Sciaridae;NA;NA;NA;NA;NA;NA;NA;aquatic;macro;NA;Diptera JP4;Sciaridae sp.1
5446;Coleoptera.19b;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Coleoptera;Polyphaga;Hydrophilidae;Sphaeridiinae;NA;Omicrus;ingens;NA;engulfer;predator;aquatic;macro;NA;Omicrus ingens (larva);
5451;Diptera.392;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Sphaeroceridae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Empididae.sp.1;Sphaeroceridae sp. 1
5456;Diptera.393;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Sphaeroceridae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Empididae.sp.1;Sphaeroceridae sp. 2
5461;Diptera.235;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Sphaeroceridae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Diptera.233;Diptera.234
5466;Diptera.524;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Stratiomyidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;DPT - IC14;
5471;Diptera.499;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Stratiomyidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;;
5476;Diptera.239;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Stratiomyidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Stratiomyidae sp. 1;
5481;Diptera.436;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Stratiomyidae;Hermetiinae;NA;Hermetia;NA;NA;gatherer;prey;aquatic;macro;NA;Hermetia sp. 0715 =0790;
5486;Diptera.533;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Syrphidae;Eristalinae;NA;Copestylum;NA;NA;gatherer;prey;NA;macro;NA;SYP - IC4;
5491;Diptera.534;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Syrphidae;Eristalinae;NA;Lejops;barbiellinii;NA;gatherer;prey;NA;macro;NA;SYP - IC5;
5496;Coleoptera.64;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Coleoptera;Polyphaga;Hydrophilidae;NA;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;Hydrophilidae sp. 5778;
5501;Diptera.423;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Syrphidae;Eristalinae;NA;Meromacrus;NA;NA;gatherer;prey;aquatic;macro;NA;Meromacrus sp.;Syrphidae JP1
5506;Diptera.495;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Syrphidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;;
5511;Diptera.496;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Syrphidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;;
5516;Diptera.146;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Syrphidae;Eristalinae;NA;Eristalis;NA;NA;gatherer;prey;aquatic;macro;NA;Eristalis cf. tenax sp. 5575;
5521;Diptera.143;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Syrphidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Ephydridae sp. A;Syrphidae sp. A
5526;Diptera.470;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Syrphidae;NA;NA;NA;NA;NA;gatherer;prey;NA;macro;NA;Syrphidae sp. B;
5531;Diptera.355;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Syrphidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Syrphid sp. A;
5536;Diptera.487;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Syrphidae;NA;NA;NA;NA;NA;gatherer;prey;NA;macro;NA;Pupa Syrphidae;
5541;Diptera.145;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Syrphidae;Eristalinae;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Eristalinae sp. (Eristaliini);
5546;Acari.4;Eukaryota;Animalia;Arthropoda;Chelicerata;Arachnida;Acari;NA;NA;NA;NA;NA;NA;NA;NA;piercer;predator;NA;micro;NA;Mite sp. 2;
5551;Coleoptera.3;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Coleoptera;NA;NA;NA;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;Coleoptera sp. 5564;
5556;Diptera.169;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Syrphidae;Eristalinae;NA;Meromacrus;NA;NA;gatherer;prey;aquatic;macro;NA;Meromacrus sp. Rondani 1848;
5561;Diptera.193;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Syrphidae;Eristalinae;NA;Palpada;NA;NA;gatherer;prey;aquatic;macro;NA;Palpada sp. Macquart 1834;
5566;Diptera.227;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Syrphidae;Eristalinae;NA;Quichuana;NA;NA;gatherer;prey;aquatic;macro;NA;Quichuana sp. Knab 1913;
5571;Diptera.244;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Syrphidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Syrphidae sp. 1;
5576;Diptera.8;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Syrphidae;Eristalinae;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;aff.Copestylum sp.;
5581;Diptera.147;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Syrphidae;Eristalinae;NA;Eristalis;NA;NA;gatherer;prey;aquatic;macro;NA;Eristalis sp;
5586;Diptera.167;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Limoniidae;Limoniinae;NA;NA;NA;NA;shredder;prey;aquatic;macro;NA;Limoniinea morfotipo 1;
5591;Diptera.202;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Syrphidae;Syrphinae;NA;Pipiza;NA;NA;gatherer;prey;aquatic;macro;NA;Pipiza;
5596;Diptera.242;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Syrphidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Syrphidae morfotipo 1;
5601;Diptera.309;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Syrphidae;Eristalinae;NA;Xilota;NA;NA;gatherer;prey;aquatic;macro;NA;Xilota;
5606;Coleoptera.60;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Coleoptera;Polyphaga;Lampyridae;NA;NA;NA;NA;NA;piercer;predator;aquatic;macro;NA;Lampyridae sp.;
5611;Diptera.243;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Syrphidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Short-tailed syrphid;Syrphid sp A
5616;Diptera.310;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Syrphidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Syrphidae sp;Syrphid_sp_C
5621;Diptera.82;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Syrphidae;Eristalinae;NA;Copestylum;NA;NA;gatherer;prey;aquatic;macro;NA;Copestylum sp;Copestylum sp A
5626;Diptera.241;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Syrphidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Syrphidae;
5631;Diptera.249;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Tabanidae;NA;NA;NA;NA;NA;piercer;predator;aquatic;macro;NA;Tabanidae sp. 5554;
5636;Diptera.250;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Tabanidae;NA;NA;NA;NA;NA;piercer;predator;aquatic;macro;NA;Tabanidae sp. 5576;
5641;Diptera.251;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Tabanidae;NA;NA;NA;NA;NA;piercer;predator;aquatic;macro;NA;Tabanidae sp. A;
5646;Diptera.252;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Tabanidae;NA;NA;NA;NA;NA;piercer;predator;aquatic;macro;NA;Tabanidae sp. B;
5651;Diptera.253;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Tabanidae;NA;NA;NA;NA;NA;piercer;predator;aquatic;macro;NA;Tabanidae sp. C;
5656;Diptera.246;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Tabanidae;NA;NA;NA;NA;NA;piercer;predator;aquatic;macro;NA;tabanid sp. A (White);Tabanidae sp. 1
5661;Coleoptera.47;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Coleoptera;Polyphaga;Lampyridae;NA;NA;NA;NA;NA;piercer;predator;aquatic;macro;NA;Flat - head beetle;Lampyridae sp.
5666;Diptera.247;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Tabanidae;NA;NA;NA;NA;NA;piercer;predator;aquatic;macro;NA;tabanid sp. B (Green);Tabanidae sp. 2
5671;Diptera.248;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Tabanidae;NA;NA;NA;NA;NA;piercer;predator;aquatic;macro;NA;Diptera sp.J;Tabanidae sp. 3
5676;Diptera.348;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Tabanidae;Pangoniinae;NA;Fidena;rufopilosa;NA;piercer;predator;aquatic;macro;NA;Fidena rufopilosa;Red Tabanid
5681;Diptera.362;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Tabanidae;NA;NA;NA;NA;NA;piercer;predator;aquatic;macro;NA;Diptera sp J (dark yellow);Tabanidae sp. C 2008
5686;Diptera.369;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Tabanidae;NA;NA;NA;NA;NA;piercer;predator;aquatic;macro;NA;Tabanid sp A 2008;
5691;Diptera.370;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Tabanidae;NA;NA;NA;NA;NA;piercer;predator;aquatic;macro;NA;Tabanid sp A (white) 2008;
5696;Diptera.371;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Tabanidae;Tabaninae;NA;Stibasoma;bicolor;NA;piercer;predator;aquatic;macro;NA;Stibasoma bicolor;
5701;Diptera.162;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Tabanidae;Tabaninae;NA;Leucotabanus;NA;NA;piercer;predator;aquatic;macro;NA;Leucotabanus;
5706;Diptera.237;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Tabanidae;Tabaninae;NA;Stibasoma;fulvohirtum;NA;piercer;predator;aquatic;macro;NA;Diptera A;Diptera sp G
5711;Diptera.245;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Tabanidae;NA;NA;NA;NA;NA;piercer;predator;aquatic;macro;NA;Tabanidae;
5716;Coleoptera.61;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Coleoptera;Polyphaga;Ptilodactylidae;NA;NA;NA;NA;NA;shredder;prey;aquatic;macro;NA;;
5721;Diptera.424;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Chironomidae;Tanypodinae;NA;Larsia;NA;NA;piercer;predator;aquatic;macro;NA;Larsia sp.;Tanypodinae JP1
5726;Diptera.433;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Chironomidae;Tanypodinae;NA;Larsia;NA;NA;piercer;predator;aquatic;macro;NA;Larsia sp.;Tanypodinae JP3
5731;Diptera.267;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Thaumaleidae;NA;NA;NA;NA;NA;scraper;prey;aquatic;macro;NA;Thaumelidae;
5736;Diptera.268;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Thaumaleidae;NA;NA;NA;NA;NA;scraper;prey;aquatic;macro;NA;Thaumelidae morfoespecie 1;
5741;Diptera.491;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Limoniidae;Chioneinae;NA;Cheilotrichia;NA;NA;shredder;prey;aquatic;macro;NA;;
5746;Diptera.526;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Tipulidae;NA;NA;NA;NA;NA;shredder;prey;aquatic;macro;NA;DPT - IC16;
5751;Diptera.492;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Tipulidae;Tipulinae;NA;Tipula;NA;NA;shredder;prey;aquatic;macro;NA;;
5756;Diptera.275;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Tipulidae;NA;NA;NA;NA;NA;shredder;prey;aquatic;macro;NA;Tipulidae sp. 5546;
5761;Diptera.276;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Tipulidae;NA;NA;NA;NA;NA;shredder;prey;aquatic;macro;NA;Tipulidae sp. 5552;
5766;Coleoptera.22;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Coleoptera;Polyphaga;Ptilodactylidae;NA;NA;NA;NA;NA;shredder;prey;aquatic;macro;NA;Coleoptera.21;Ptilodactylidae sp. 1
5771;Diptera.277;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Tipulidae;NA;NA;NA;NA;NA;shredder;prey;aquatic;macro;NA;Tipulidae sp. 5559;
5776;Diptera.278;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Tipulidae;NA;NA;NA;NA;NA;shredder;prey;aquatic;macro;NA;Tipulidae sp. A;
5781;Diptera.468;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Tipulidae;NA;NA;NA;NA;NA;shredder;prey;aquatic;macro;NA;Tipulidae sp. B;
5786;Diptera.488;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Tipulidae;NA;NA;NA;NA;NA;shredder;prey;aquatic;macro;NA;Pupa Tipulidae;
5791;Diptera.168;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Limoniidae;Limoniinae;NA;NA;NA;NA;shredder;prey;aquatic;macro;NA;Limoninae;
5796;Diptera.185;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Limoniidae;Chioneinae;NA;Ormosia;NA;NA;shredder;prey;aquatic;macro;NA;Ormosia;
5801;Diptera.228;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Limoniidae;Chioneinae;NA;Rhabdomastrix;NA;NA;shredder;prey;aquatic;macro;NA;Rhabdomastrix;
5806;Diptera.25;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Tipulidae;Tipulinae;NA;Brachypremna;NA;NA;shredder;prey;aquatic;macro;NA;Brachipremna sp;
5811;Diptera.279;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Tipulidae;Tipulinae;NA;NA;NA;NA;shredder;prey;aquatic;macro;NA;tipulinae;
5816;Diptera.269;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Limoniidae;Limoniinae;NA;Trentepohlia;NA;NA;shredder;prey;aquatic;macro;NA;Tipulid sp A;Trentepholia sp
5821;Diptera.270;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Tipulidae;NA;NA;NA;NA;NA;shredder;prey;aquatic;macro;NA;Tipulid sp B;Tipulidae sp
5826;Diptera.271;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Tipulidae;NA;NA;NA;NA;NA;shredder;prey;aquatic;macro;NA;Tipulid sp C;Tipulidae sp
