"X","site_brom.id","site","trt.name","mu.scalar","k.scalar","intended.mu","intended.k","temporal.block","maxvol","leaf.number","mean.diam","catchment.area","turbidity.initial","oxygen.percent.initial","oxygen.conc.initial","ph.initial","chlorophyll.initial","bacteria.per.ml..initial","amoeba.per.ml.initial","algae.per.ml.initial","ciliates.per.ml.initial","flagellates.per.ml.initial","rotifers.per.ml.initial","leafpack1.species1.mass.initial","leafpack2.species1.mass.initial","leafpack1.species2.mass.initial","leafpack2.species2.mass.initial","co2.final","methane.final","turbidity.final","oxygen.percent.final","oxygen.conc.final","ph.final","chlorophyll.final","bacteria.per.ml.final","amoeba.per.ml.final","algae.per.ml.final","ciliates.per.ml.final","flagellates.per.ml.final","rotifers.per.ml.final","leafpack1.species1.mass.final","leafpack2.species1.mass.final","leafpack1.species2.mass.final","leafpack2.species2.mass.final","water.volume.final","fpom.final","n15.bromeliad.final","final.bromeliad.percentn","final.bromeliad.percentc","species1","species2","decomp","sample_size_species","functional_group","engulfer_bio","filter.feeder_bio","gatherer_bio","piercer_bio","scraper_bio","shredder_bio","engulfer_abd","filter.feeder_abd","gatherer_abd","piercer_abd","scraper_abd","shredder_abd","predator_bio","prey_bio","predator_abd","prey_abd","cv.depth","wetness","prop.overflow.days","prop.driedout.days","n_driedout","n_overflow","days_last_catastrophe","type_catastrophe","mu.scalar.2","k.scalar.2","intended.mu.2","intended.k.2","detritivore_bio","PDratio"
180,"cardoso_DEC31","cardoso","mu0.2k0.5",0.2,0.5,1.51,0.1,"b",855,32,99,NA,34.41,NA,NA,5.9,-4.16772,1.22809e+006,NA,NA,NA,NA,NA,218.3,219.9,NA,NA,NA,NA,434,NA,NA,5,172.584,7.63341e+006,NA,NA,NA,NA,NA,171.5,178.5,NA,NA,448,264,12.6189,0.513144,NA,0.201326,NA,0.201326,1,"scraper",0,0,0,0,17.1,0,0,0,0,0,38,0,0,25.7979,106,222,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.25,2.2801,0.01,17.1,0
181,"cardoso_DEC31","cardoso","mu0.2k0.5",0.2,0.5,1.51,0.1,"b",855,32,99,NA,34.41,NA,NA,5.9,-4.16772,1.22809e+006,NA,NA,NA,NA,NA,218.3,219.9,NA,NA,NA,NA,434,NA,NA,5,172.584,7.63341e+006,NA,NA,NA,NA,NA,171.5,178.5,NA,NA,448,264,12.6189,0.513144,NA,0.201326,NA,0.201326,1,"shredder",0,0,0,0,0,1.32509,0,0,0,0,0,3,0,25.7979,106,222,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.25,2.2801,0.01,1.32509,0
182,"cardoso_DEC32","cardoso","mu0.4k0.5",0.4,0.5,3.02,0.1,"b",975,31,97,NA,37.54,NA,NA,5.4,-3.51696,650164,NA,NA,NA,NA,NA,222.4,222.3,NA,NA,NA,NA,239.1,NA,NA,4.76667,40.3512,4.47891e+006,NA,NA,NA,NA,NA,179.4,170.8,NA,NA,482,220,-1.03388,0.428978,NA,0.212507,NA,0.212507,1,"engulfer",7.19246,0,0,0,0,0,88,0,0,0,0,0,7.19246,55.8855,121,268,NA,NA,NA,NA,NA,NA,NA,NA,0.16,0.25,9.1204,0.01,0,Inf
183,"cardoso_DEC32","cardoso","mu0.4k0.5",0.4,0.5,3.02,0.1,"b",975,31,97,NA,37.54,NA,NA,5.4,-3.51696,650164,NA,NA,NA,NA,NA,222.4,222.3,NA,NA,NA,NA,239.1,NA,NA,4.76667,40.3512,4.47891e+006,NA,NA,NA,NA,NA,179.4,170.8,NA,NA,482,220,-1.03388,0.428978,NA,0.212507,NA,0.212507,1,"filter.feeder",0,3.0875,0,0,0,0,0,26,0,0,0,0,0,55.8855,121,268,NA,NA,NA,NA,NA,NA,NA,NA,0.16,0.25,9.1204,0.01,0,NaN
184,"cardoso_DEC32","cardoso","mu0.4k0.5",0.4,0.5,3.02,0.1,"b",975,31,97,NA,37.54,NA,NA,5.4,-3.51696,650164,NA,NA,NA,NA,NA,222.4,222.3,NA,NA,NA,NA,239.1,NA,NA,4.76667,40.3512,4.47891e+006,NA,NA,NA,NA,NA,179.4,170.8,NA,NA,482,220,-1.03388,0.428978,NA,0.212507,NA,0.212507,1,"gatherer",0,0,33.8511,0,0,0,0,0,193,0,0,0,0,55.8855,121,268,NA,NA,NA,NA,NA,NA,NA,NA,0.16,0.25,9.1204,0.01,33.8511,0
185,"cardoso_DEC32","cardoso","mu0.4k0.5",0.4,0.5,3.02,0.1,"b",975,31,97,NA,37.54,NA,NA,5.4,-3.51696,650164,NA,NA,NA,NA,NA,222.4,222.3,NA,NA,NA,NA,239.1,NA,NA,4.76667,40.3512,4.47891e+006,NA,NA,NA,NA,NA,179.4,170.8,NA,NA,482,220,-1.03388,0.428978,NA,0.212507,NA,0.212507,1,"piercer",0,0,0,2.57282,0,0,0,0,0,33,0,0,2.57282,55.8855,121,268,NA,NA,NA,NA,NA,NA,NA,NA,0.16,0.25,9.1204,0.01,0,Inf
186,"cardoso_DEC32","cardoso","mu0.4k0.5",0.4,0.5,3.02,0.1,"b",975,31,97,NA,37.54,NA,NA,5.4,-3.51696,650164,NA,NA,NA,NA,NA,222.4,222.3,NA,NA,NA,NA,239.1,NA,NA,4.76667,40.3512,4.47891e+006,NA,NA,NA,NA,NA,179.4,170.8,NA,NA,482,220,-1.03388,0.428978,NA,0.212507,NA,0.212507,1,"scraper",0,0,0,0,15.7216,0,0,0,0,0,43,0,0,55.8855,121,268,NA,NA,NA,NA,NA,NA,NA,NA,0.16,0.25,9.1204,0.01,15.7216,0
187,"cardoso_DEC32","cardoso","mu0.4k0.5",0.4,0.5,3.02,0.1,"b",975,31,97,NA,37.54,NA,NA,5.4,-3.51696,650164,NA,NA,NA,NA,NA,222.4,222.3,NA,NA,NA,NA,239.1,NA,NA,4.76667,40.3512,4.47891e+006,NA,NA,NA,NA,NA,179.4,170.8,NA,NA,482,220,-1.03388,0.428978,NA,0.212507,NA,0.212507,1,"shredder",0,0,0,0,0,3.22526,0,0,0,0,0,6,0,55.8855,121,268,NA,NA,NA,NA,NA,NA,NA,NA,0.16,0.25,9.1204,0.01,3.22526,0
188,"cardoso_DEC25","cardoso","mu0.6k0.5",0.6,0.5,4.53,0.1,"b",990,33,82,NA,39.78,NA,NA,5.4,-4.53696,353176,NA,NA,NA,NA,NA,219.5,218.3,NA,NA,NA,NA,328,NA,NA,4.66667,100.633,9.84075e+006,NA,NA,NA,NA,NA,166.8,168.8,NA,NA,697,396,2.92976,0.557355,NA,0.233422,NA,0.233422,1,"engulfer",21.4039,0,0,0,0,0,234,0,0,0,0,0,21.4039,30.8139,250,225,NA,NA,NA,NA,NA,NA,NA,NA,0.36,0.25,20.5209,0.01,0,Inf
189,"cardoso_DEC25","cardoso","mu0.6k0.5",0.6,0.5,4.53,0.1,"b",990,33,82,NA,39.78,NA,NA,5.4,-4.53696,353176,NA,NA,NA,NA,NA,219.5,218.3,NA,NA,NA,NA,328,NA,NA,4.66667,100.633,9.84075e+006,NA,NA,NA,NA,NA,166.8,168.8,NA,NA,697,396,2.92976,0.557355,NA,0.233422,NA,0.233422,1,"filter.feeder",0,2.41507,0,0,0,0,0,20,0,0,0,0,0,30.8139,250,225,NA,NA,NA,NA,NA,NA,NA,NA,0.36,0.25,20.5209,0.01,0,NaN
190,"cardoso_DEC25","cardoso","mu0.6k0.5",0.6,0.5,4.53,0.1,"b",990,33,82,NA,39.78,NA,NA,5.4,-4.53696,353176,NA,NA,NA,NA,NA,219.5,218.3,NA,NA,NA,NA,328,NA,NA,4.66667,100.633,9.84075e+006,NA,NA,NA,NA,NA,166.8,168.8,NA,NA,697,396,2.92976,0.557355,NA,0.233422,NA,0.233422,1,"gatherer",0,0,6.32695,0,0,0,0,0,155,0,0,0,0,30.8139,250,225,NA,NA,NA,NA,NA,NA,NA,NA,0.36,0.25,20.5209,0.01,6.32695,0
191,"cardoso_DEC25","cardoso","mu0.6k0.5",0.6,0.5,4.53,0.1,"b",990,33,82,NA,39.78,NA,NA,5.4,-4.53696,353176,NA,NA,NA,NA,NA,219.5,218.3,NA,NA,NA,NA,328,NA,NA,4.66667,100.633,9.84075e+006,NA,NA,NA,NA,NA,166.8,168.8,NA,NA,697,396,2.92976,0.557355,NA,0.233422,NA,0.233422,1,"piercer",0,0,0,6.93885,0,0,0,0,0,16,0,0,6.93885,30.8139,250,225,NA,NA,NA,NA,NA,NA,NA,NA,0.36,0.25,20.5209,0.01,0,Inf
192,"cardoso_DEC25","cardoso","mu0.6k0.5",0.6,0.5,4.53,0.1,"b",990,33,82,NA,39.78,NA,NA,5.4,-4.53696,353176,NA,NA,NA,NA,NA,219.5,218.3,NA,NA,NA,NA,328,NA,NA,4.66667,100.633,9.84075e+006,NA,NA,NA,NA,NA,166.8,168.8,NA,NA,697,396,2.92976,0.557355,NA,0.233422,NA,0.233422,1,"scraper",0,0,0,0,20.7468,0,0,0,0,0,47,0,0,30.8139,250,225,NA,NA,NA,NA,NA,NA,NA,NA,0.36,0.25,20.5209,0.01,20.7468,0
193,"cardoso_DEC25","cardoso","mu0.6k0.5",0.6,0.5,4.53,0.1,"b",990,33,82,NA,39.78,NA,NA,5.4,-4.53696,353176,NA,NA,NA,NA,NA,219.5,218.3,NA,NA,NA,NA,328,NA,NA,4.66667,100.633,9.84075e+006,NA,NA,NA,NA,NA,166.8,168.8,NA,NA,697,396,2.92976,0.557355,NA,0.233422,NA,0.233422,1,"shredder",0,0,0,0,0,1.32509,0,0,0,0,0,3,0,30.8139,250,225,NA,NA,NA,NA,NA,NA,NA,NA,0.36,0.25,20.5209,0.01,1.32509,0
194,"cardoso_DEC03","cardoso","mu0.8k0.5",0.8,0.5,6.05,0.1,"b",890,30,109,NA,35.86,NA,NA,5,-5.65692,288962,NA,NA,NA,NA,NA,219.4,218.6,NA,NA,NA,NA,576.4,NA,NA,5,281.52,6.24479e+006,NA,NA,NA,NA,NA,174.2,168.7,NA,NA,611,297.917,7.46579,0.606846,NA,0.217144,NA,0.217144,1,"engulfer",11.5918,0,0,0,0,0,184,0,0,0,0,0,11.5918,26.6609,191,272,NA,NA,NA,NA,NA,NA,NA,NA,0.64,0.25,36.6025,0.01,0,Inf
195,"cardoso_DEC03","cardoso","mu0.8k0.5",0.8,0.5,6.05,0.1,"b",890,30,109,NA,35.86,NA,NA,5,-5.65692,288962,NA,NA,NA,NA,NA,219.4,218.6,NA,NA,NA,NA,576.4,NA,NA,5,281.52,6.24479e+006,NA,NA,NA,NA,NA,174.2,168.7,NA,NA,611,297.917,7.46579,0.606846,NA,0.217144,NA,0.217144,1,"filter.feeder",0,2.45515,0,0,0,0,0,20,0,0,0,0,0,26.6609,191,272,NA,NA,NA,NA,NA,NA,NA,NA,0.64,0.25,36.6025,0.01,0,NaN
196,"cardoso_DEC03","cardoso","mu0.8k0.5",0.8,0.5,6.05,0.1,"b",890,30,109,NA,35.86,NA,NA,5,-5.65692,288962,NA,NA,NA,NA,NA,219.4,218.6,NA,NA,NA,NA,576.4,NA,NA,5,281.52,6.24479e+006,NA,NA,NA,NA,NA,174.2,168.7,NA,NA,611,297.917,7.46579,0.606846,NA,0.217144,NA,0.217144,1,"gatherer",0,0,7.63365,0,0,0,0,0,215,0,0,0,0,26.6609,191,272,NA,NA,NA,NA,NA,NA,NA,NA,0.64,0.25,36.6025,0.01,7.63365,0
197,"cardoso_DEC03","cardoso","mu0.8k0.5",0.8,0.5,6.05,0.1,"b",890,30,109,NA,35.86,NA,NA,5,-5.65692,288962,NA,NA,NA,NA,NA,219.4,218.6,NA,NA,NA,NA,576.4,NA,NA,5,281.52,6.24479e+006,NA,NA,NA,NA,NA,174.2,168.7,NA,NA,611,297.917,7.46579,0.606846,NA,0.217144,NA,0.217144,1,"piercer",0,0,0,0.510897,0,0,0,0,0,7,0,0,0.510897,26.6609,191,272,NA,NA,NA,NA,NA,NA,NA,NA,0.64,0.25,36.6025,0.01,0,Inf
198,"cardoso_DEC03","cardoso","mu0.8k0.5",0.8,0.5,6.05,0.1,"b",890,30,109,NA,35.86,NA,NA,5,-5.65692,288962,NA,NA,NA,NA,NA,219.4,218.6,NA,NA,NA,NA,576.4,NA,NA,5,281.52,6.24479e+006,NA,NA,NA,NA,NA,174.2,168.7,NA,NA,611,297.917,7.46579,0.606846,NA,0.217144,NA,0.217144,1,"scraper",0,0,0,0,13.0968,0,0,0,0,0,30,0,0,26.6609,191,272,NA,NA,NA,NA,NA,NA,NA,NA,0.64,0.25,36.6025,0.01,13.0968,0
199,"cardoso_DEC03","cardoso","mu0.8k0.5",0.8,0.5,6.05,0.1,"b",890,30,109,NA,35.86,NA,NA,5,-5.65692,288962,NA,NA,NA,NA,NA,219.4,218.6,NA,NA,NA,NA,576.4,NA,NA,5,281.52,6.24479e+006,NA,NA,NA,NA,NA,174.2,168.7,NA,NA,611,297.917,7.46579,0.606846,NA,0.217144,NA,0.217144,1,"shredder",0,0,0,0,0,3.47526,0,0,0,0,0,7,0,26.6609,191,272,NA,NA,NA,NA,NA,NA,NA,NA,0.64,0.25,36.6025,0.01,3.47526,0
200,"cardoso_DEC12","cardoso","mu1k0.5",1,0.5,7.56,0.1,"b",1200,33,87,NA,44.73,NA,NA,5.4,-2.74584,971233,NA,NA,NA,NA,NA,222.8,198.8,NA,NA,NA,NA,206.5,NA,NA,4.76667,40.7388,642137,NA,NA,NA,NA,NA,168.5,128.6,NA,NA,547,418,0.737304,0.639622,NA,0.298418,NA,0.298418,1,"engulfer",2.74476,0,0,0,0,0,220,0,0,0,0,0,2.74476,45.7302,228,306,NA,NA,NA,NA,NA,NA,NA,NA,1,0.25,57.1536,0.01,0,Inf
201,"cardoso_DEC12","cardoso","mu1k0.5",1,0.5,7.56,0.1,"b",1200,33,87,NA,44.73,NA,NA,5.4,-2.74584,971233,NA,NA,NA,NA,NA,222.8,198.8,NA,NA,NA,NA,206.5,NA,NA,4.76667,40.7388,642137,NA,NA,NA,NA,NA,168.5,128.6,NA,NA,547,418,0.737304,0.639622,NA,0.298418,NA,0.298418,1,"filter.feeder",0,0.475,0,0,0,0,0,4,0,0,0,0,0,45.7302,228,306,NA,NA,NA,NA,NA,NA,NA,NA,1,0.25,57.1536,0.01,0,NaN
202,"cardoso_DEC12","cardoso","mu1k0.5",1,0.5,7.56,0.1,"b",1200,33,87,NA,44.73,NA,NA,5.4,-2.74584,971233,NA,NA,NA,NA,NA,222.8,198.8,NA,NA,NA,NA,206.5,NA,NA,4.76667,40.7388,642137,NA,NA,NA,NA,NA,168.5,128.6,NA,NA,547,418,0.737304,0.639622,NA,0.298418,NA,0.298418,1,"gatherer",0,0,4.88911,0,0,0,0,0,135,0,0,0,0,45.7302,228,306,NA,NA,NA,NA,NA,NA,NA,NA,1,0.25,57.1536,0.01,4.88911,0
203,"cardoso_DEC12","cardoso","mu1k0.5",1,0.5,7.56,0.1,"b",1200,33,87,NA,44.73,NA,NA,5.4,-2.74584,971233,NA,NA,NA,NA,NA,222.8,198.8,NA,NA,NA,NA,206.5,NA,NA,4.76667,40.7388,642137,NA,NA,NA,NA,NA,168.5,128.6,NA,NA,547,418,0.737304,0.639622,NA,0.298418,NA,0.298418,1,"piercer",0,0,0,0.393462,0,0,0,0,0,8,0,0,0.393462,45.7302,228,306,NA,NA,NA,NA,NA,NA,NA,NA,1,0.25,57.1536,0.01,0,Inf
204,"cardoso_DEC12","cardoso","mu1k0.5",1,0.5,7.56,0.1,"b",1200,33,87,NA,44.73,NA,NA,5.4,-2.74584,971233,NA,NA,NA,NA,NA,222.8,198.8,NA,NA,NA,NA,206.5,NA,NA,4.76667,40.7388,642137,NA,NA,NA,NA,NA,168.5,128.6,NA,NA,547,418,0.737304,0.639622,NA,0.298418,NA,0.298418,1,"scraper",0,0,0,0,39.5785,0,0,0,0,0,165,0,0,45.7302,228,306,NA,NA,NA,NA,NA,NA,NA,NA,1,0.25,57.1536,0.01,39.5785,0
205,"cardoso_DEC12","cardoso","mu1k0.5",1,0.5,7.56,0.1,"b",1200,33,87,NA,44.73,NA,NA,5.4,-2.74584,971233,NA,NA,NA,NA,NA,222.8,198.8,NA,NA,NA,NA,206.5,NA,NA,4.76667,40.7388,642137,NA,NA,NA,NA,NA,168.5,128.6,NA,NA,547,418,0.737304,0.639622,NA,0.298418,NA,0.298418,1,"shredder",0,0,0,0,0,0.787544,0,0,0,0,0,2,0,45.7302,228,306,NA,NA,NA,NA,NA,NA,NA,NA,1,0.25,57.1536,0.01,0.787544,0
206,"cardoso_DEC38","cardoso","mu0.6k1",0.6,1,4.53,0.19,"b",1180,41,98,NA,43.82,NA,NA,5.5,-3.81684,850832,NA,NA,NA,NA,NA,167.8,213.8,NA,NA,NA,NA,213,NA,NA,5,71.604,2.60066e+006,NA,NA,NA,NA,NA,127.8,160.6,NA,NA,609,775,0.0387499,0.408764,NA,0.243605,NA,0.243605,1,"engulfer",8.63391,0,0,0,0,0,215,0,0,0,0,0,8.63391,27.9287,234,211,NA,NA,NA,NA,NA,NA,NA,NA,0.36,1,20.5209,0.0361,0,Inf
207,"cardoso_DEC38","cardoso","mu0.6k1",0.6,1,4.53,0.19,"b",1180,41,98,NA,43.82,NA,NA,5.5,-3.81684,850832,NA,NA,NA,NA,NA,167.8,213.8,NA,NA,NA,NA,213,NA,NA,5,71.604,2.60066e+006,NA,NA,NA,NA,NA,127.8,160.6,NA,NA,609,775,0.0387499,0.408764,NA,0.243605,NA,0.243605,1,"filter.feeder",0,1.78125,0,0,0,0,0,15,0,0,0,0,0,27.9287,234,211,NA,NA,NA,NA,NA,NA,NA,NA,0.36,1,20.5209,0.0361,0,NaN
208,"cardoso_DEC38","cardoso","mu0.6k1",0.6,1,4.53,0.19,"b",1180,41,98,NA,43.82,NA,NA,5.5,-3.81684,850832,NA,NA,NA,NA,NA,167.8,213.8,NA,NA,NA,NA,213,NA,NA,5,71.604,2.60066e+006,NA,NA,NA,NA,NA,127.8,160.6,NA,NA,609,775,0.0387499,0.408764,NA,0.243605,NA,0.243605,1,"gatherer",0,0,2.40951,0,0,0,0,0,145,0,0,0,0,27.9287,234,211,NA,NA,NA,NA,NA,NA,NA,NA,0.36,1,20.5209,0.0361,2.40951,0
209,"cardoso_DEC38","cardoso","mu0.6k1",0.6,1,4.53,0.19,"b",1180,41,98,NA,43.82,NA,NA,5.5,-3.81684,850832,NA,NA,NA,NA,NA,167.8,213.8,NA,NA,NA,NA,213,NA,NA,5,71.604,2.60066e+006,NA,NA,NA,NA,NA,127.8,160.6,NA,NA,609,775,0.0387499,0.408764,NA,0.243605,NA,0.243605,1,"piercer",0,0,0,29.6169,0,0,0,0,0,19,0,0,29.6169,27.9287,234,211,NA,NA,NA,NA,NA,NA,NA,NA,0.36,1,20.5209,0.0361,0,Inf
210,"cardoso_DEC38","cardoso","mu0.6k1",0.6,1,4.53,0.19,"b",1180,41,98,NA,43.82,NA,NA,5.5,-3.81684,850832,NA,NA,NA,NA,NA,167.8,213.8,NA,NA,NA,NA,213,NA,NA,5,71.604,2.60066e+006,NA,NA,NA,NA,NA,127.8,160.6,NA,NA,609,775,0.0387499,0.408764,NA,0.243605,NA,0.243605,1,"scraper",0,0,0,0,18.9,0,0,0,0,0,42,0,0,27.9287,234,211,NA,NA,NA,NA,NA,NA,NA,NA,0.36,1,20.5209,0.0361,18.9,0
211,"cardoso_DEC38","cardoso","mu0.6k1",0.6,1,4.53,0.19,"b",1180,41,98,NA,43.82,NA,NA,5.5,-3.81684,850832,NA,NA,NA,NA,NA,167.8,213.8,NA,NA,NA,NA,213,NA,NA,5,71.604,2.60066e+006,NA,NA,NA,NA,NA,127.8,160.6,NA,NA,609,775,0.0387499,0.408764,NA,0.243605,NA,0.243605,1,"shredder",0,0,0,0,0,4.83789,0,0,0,0,0,9,0,27.9287,234,211,NA,NA,NA,NA,NA,NA,NA,NA,0.36,1,20.5209,0.0361,4.83789,0
212,"cardoso_DEC08","cardoso","mu0.8k1",0.8,1,6.05,0.19,"b",960,32,85,NA,40.38,NA,NA,5,-5.09796,321069,NA,NA,NA,NA,NA,205.9,203,NA,NA,NA,NA,200.7,NA,NA,4.93333,21.1344,8.93641e+006,NA,NA,NA,NA,NA,158.6,161.8,NA,NA,392,550,6.15527,0.468184,NA,0.216339,NA,0.216339,1,"engulfer",5.59627,0,0,0,0,0,104,0,0,0,0,0,5.59627,32.5303,120,193,NA,NA,NA,NA,NA,NA,NA,NA,0.64,1,36.6025,0.0361,0,Inf
213,"cardoso_DEC08","cardoso","mu0.8k1",0.8,1,6.05,0.19,"b",960,32,85,NA,40.38,NA,NA,5,-5.09796,321069,NA,NA,NA,NA,NA,205.9,203,NA,NA,NA,NA,200.7,NA,NA,4.93333,21.1344,8.93641e+006,NA,NA,NA,NA,NA,158.6,161.8,NA,NA,392,550,6.15527,0.468184,NA,0.216339,NA,0.216339,1,"filter.feeder",0,2.3364,0,0,0,0,0,19,0,0,0,0,0,32.5303,120,193,NA,NA,NA,NA,NA,NA,NA,NA,0.64,1,36.6025,0.0361,0,NaN
214,"cardoso_DEC08","cardoso","mu0.8k1",0.8,1,6.05,0.19,"b",960,32,85,NA,40.38,NA,NA,5,-5.09796,321069,NA,NA,NA,NA,NA,205.9,203,NA,NA,NA,NA,200.7,NA,NA,4.93333,21.1344,8.93641e+006,NA,NA,NA,NA,NA,158.6,161.8,NA,NA,392,550,6.15527,0.468184,NA,0.216339,NA,0.216339,1,"gatherer",0,0,3.07182,0,0,0,0,0,114,0,0,0,0,32.5303,120,193,NA,NA,NA,NA,NA,NA,NA,NA,0.64,1,36.6025,0.0361,3.07182,0
215,"cardoso_DEC08","cardoso","mu0.8k1",0.8,1,6.05,0.19,"b",960,32,85,NA,40.38,NA,NA,5,-5.09796,321069,NA,NA,NA,NA,NA,205.9,203,NA,NA,NA,NA,200.7,NA,NA,4.93333,21.1344,8.93641e+006,NA,NA,NA,NA,NA,158.6,161.8,NA,NA,392,550,6.15527,0.468184,NA,0.216339,NA,0.216339,1,"piercer",0,0,0,0.725256,0,0,0,0,0,16,0,0,0.725256,32.5303,120,193,NA,NA,NA,NA,NA,NA,NA,NA,0.64,1,36.6025,0.0361,0,Inf
216,"cardoso_DEC08","cardoso","mu0.8k1",0.8,1,6.05,0.19,"b",960,32,85,NA,40.38,NA,NA,5,-5.09796,321069,NA,NA,NA,NA,NA,205.9,203,NA,NA,NA,NA,200.7,NA,NA,4.93333,21.1344,8.93641e+006,NA,NA,NA,NA,NA,158.6,161.8,NA,NA,392,550,6.15527,0.468184,NA,0.216339,NA,0.216339,1,"scraper",0,0,0,0,23.8968,0,0,0,0,0,54,0,0,32.5303,120,193,NA,NA,NA,NA,NA,NA,NA,NA,0.64,1,36.6025,0.0361,23.8968,0
217,"cardoso_DEC08","cardoso","mu0.8k1",0.8,1,6.05,0.19,"b",960,32,85,NA,40.38,NA,NA,5,-5.09796,321069,NA,NA,NA,NA,NA,205.9,203,NA,NA,NA,NA,200.7,NA,NA,4.93333,21.1344,8.93641e+006,NA,NA,NA,NA,NA,158.6,161.8,NA,NA,392,550,6.15527,0.468184,NA,0.216339,NA,0.216339,1,"shredder",0,0,0,0,0,3.22526,0,0,0,0,0,6,0,32.5303,120,193,NA,NA,NA,NA,NA,NA,NA,NA,0.64,1,36.6025,0.0361,3.22526,0
218,"cardoso_DEC49","cardoso","mu1.5k1",1.5,1,11.33,0.19,"b",1080,35,94,NA,36.33,NA,NA,5.4,-3.24972,754511,NA,NA,NA,NA,NA,158.3,207.2,NA,NA,NA,NA,137.5,NA,NA,5.4,25.2552,497656,NA,NA,NA,NA,NA,119.7,163.7,NA,NA,480,396,4.13089,0.683072,NA,0.226891,NA,0.226891,1,"engulfer",5.29616,0,0,0,0,0,129,0,0,0,0,0,5.29616,40.3321,133,171,NA,NA,NA,NA,NA,NA,NA,NA,2.25,1,128.369,0.0361,0,Inf
219,"cardoso_DEC49","cardoso","mu1.5k1",1.5,1,11.33,0.19,"b",1080,35,94,NA,36.33,NA,NA,5.4,-3.24972,754511,NA,NA,NA,NA,NA,158.3,207.2,NA,NA,NA,NA,137.5,NA,NA,5.4,25.2552,497656,NA,NA,NA,NA,NA,119.7,163.7,NA,NA,480,396,4.13089,0.683072,NA,0.226891,NA,0.226891,1,"filter.feeder",0,3.325,0,0,0,0,0,28,0,0,0,0,0,40.3321,133,171,NA,NA,NA,NA,NA,NA,NA,NA,2.25,1,128.369,0.0361,0,NaN
220,"cardoso_DEC49","cardoso","mu1.5k1",1.5,1,11.33,0.19,"b",1080,35,94,NA,36.33,NA,NA,5.4,-3.24972,754511,NA,NA,NA,NA,NA,158.3,207.2,NA,NA,NA,NA,137.5,NA,NA,5.4,25.2552,497656,NA,NA,NA,NA,NA,119.7,163.7,NA,NA,480,396,4.13089,0.683072,NA,0.226891,NA,0.226891,1,"gatherer",0,0,2.66957,0,0,0,0,0,66,0,0,0,0,40.3321,133,171,NA,NA,NA,NA,NA,NA,NA,NA,2.25,1,128.369,0.0361,2.66957,0
221,"cardoso_DEC49","cardoso","mu1.5k1",1.5,1,11.33,0.19,"b",1080,35,94,NA,36.33,NA,NA,5.4,-3.24972,754511,NA,NA,NA,NA,NA,158.3,207.2,NA,NA,NA,NA,137.5,NA,NA,5.4,25.2552,497656,NA,NA,NA,NA,NA,119.7,163.7,NA,NA,480,396,4.13089,0.683072,NA,0.226891,NA,0.226891,1,"piercer",0,0,0,0.162564,0,0,0,0,0,4,0,0,0.162564,40.3321,133,171,NA,NA,NA,NA,NA,NA,NA,NA,2.25,1,128.369,0.0361,0,Inf
222,"cardoso_DEC49","cardoso","mu1.5k1",1.5,1,11.33,0.19,"b",1080,35,94,NA,36.33,NA,NA,5.4,-3.24972,754511,NA,NA,NA,NA,NA,158.3,207.2,NA,NA,NA,NA,137.5,NA,NA,5.4,25.2552,497656,NA,NA,NA,NA,NA,119.7,163.7,NA,NA,480,396,4.13089,0.683072,NA,0.226891,NA,0.226891,1,"scraper",0,0,0,0,33.3,0,0,0,0,0,74,0,0,40.3321,133,171,NA,NA,NA,NA,NA,NA,NA,NA,2.25,1,128.369,0.0361,33.3,0
223,"cardoso_DEC49","cardoso","mu1.5k1",1.5,1,11.33,0.19,"b",1080,35,94,NA,36.33,NA,NA,5.4,-3.24972,754511,NA,NA,NA,NA,NA,158.3,207.2,NA,NA,NA,NA,137.5,NA,NA,5.4,25.2552,497656,NA,NA,NA,NA,NA,119.7,163.7,NA,NA,480,396,4.13089,0.683072,NA,0.226891,NA,0.226891,1,"shredder",0,0,0,0,0,1.03754,0,0,0,0,0,3,0,40.3321,133,171,NA,NA,NA,NA,NA,NA,NA,NA,2.25,1,128.369,0.0361,1.03754,0
224,"cardoso_DEC13","cardoso","mu2k1",2,1,15.11,0.19,"b",1180,33,78,NA,41.24,NA,NA,5.2,3.09672,537790,NA,NA,NA,NA,NA,179.8,210.3,NA,NA,NA,NA,264.1,NA,NA,5.23333,92.2284,7.1518e+006,NA,NA,NA,NA,NA,140.8,155.2,NA,NA,423,1171.74,4.56523,0.632326,NA,0.239457,NA,0.239457,1,"engulfer",4.08687,0,0,0,0,0,66,0,0,0,0,0,4.08687,28.0833,83,156,NA,NA,NA,NA,NA,NA,NA,NA,4,1,228.312,0.0361,0,Inf
