site_brom.id,site.x,trt.name.x,mu.scalar,k.scalar,intended.mu,intended.k,temporal.block,maxvol,leaf.number,mean.diam,catchment.area,turbidity.initial,oxygen.percent.initial,oxygen.conc.initial,ph.initial,chlorophyll.initial,bacteria.per.ml..initial,amoeba.per.ml.initial,algae.per.ml.initial,ciliates.per.ml.initial,flagellates.per.ml.initial,rotifers.per.ml.initial,leafpack1.species1.mass.initial,leafpack2.species1.mass.initial,leafpack1.species2.mass.initial,leafpack2.species2.mass.initial,co2.final,methane.final,turbidity.final,oxygen.percent.final,oxygen.conc.final,ph.final,chlorophyll.final,bacteria.per.ml.final,amoeba.per.ml.final,algae.per.ml.final,ciliates.per.ml.final,flagellates.per.ml.final,rotifers.per.ml.final,leafpack1.species1.mass.final,leafpack2.species1.mass.final,leafpack1.species2.mass.final,leafpack2.species2.mass.final,water.volume.final,fpom.final,n15.bromeliad.final,final.bromeliad.percentn,final.bromeliad.percentc,site.y,trt.name.y,species1,species2,decomp,sample_size_species,engulfer_bio,filter.feeder_bio,gatherer_bio,piercer_bio,predation_NA_bio.x,scraper_bio,shredder_bio,engulfer_abd,filter.feeder_abd,gatherer_abd,predation_NA_abd.x,predator_piercer_abd,prey_piercer_abd,scraper_abd,shredder_abd,predation_NA_bio.y,predator_bio,prey_bio,predation_NA_abd.y,predator_abd,prey_abd,Coleoptera_bio,Diptera_bio,Ephemeroptera_bio,Haplotaxida_bio,Lepidoptera_bio,Odonata_bio,ord_NA_bio,Podocopida_bio,Trichoptera_bio,Hirudinea_bio,Neoptera_bio,Oligochaeta_bio,Palaeoptera_bio,Podocopa_bio,subclass_NA_bio,Aeolosomatidae_bio,Anisopodidae_bio,Calamoceratidae_bio,Candonidae_bio,Cecidomyiidae_bio,Ceratopogonidae_bio,Chironomidae_bio,Coenagrionidae_bio,Corethrellidae_bio,Culicidae_bio,Curculionidae_bio,Dolichopodidae_bio,Dytiscidae_bio,Elateridae_bio,Elmidae_bio,Empididae_bio,Enchytraeoidae_bio,Ephydridae_bio,family_NA_bio,Hydrophilidae_bio,Lampyridae_bio,Limnocytheridae_bio,Limoniidae_bio,Muscidae_bio,Naididae_bio,Periscelididae_bio,Phoridae_bio,Pseudostigmatidae_bio,Psychodidae_bio,Ptilodactylidae_bio,Scatopsidae_bio,Sciaridae_bio,Scirtidae_bio,Sphaeroceridae_bio,Stratiomyidae_bio,Syrphidae_bio,Tabanidae_bio,Tipulidae_bio,Anophelinae_bio,Calamoceratinae_bio,Candoninae_bio,Ceratopogoninae_bio,Chioneinae_bio,Chironominae_bio,Copelatinae_bio,Copelatus_bio.x,Corethrellinae_bio,Culicinae_bio,Dasyheleniae_bio,Eristalinae_bio,Forcipomyiinae_bio,Limoniinae_bio,Naidinae_bio,Orthocladiinae_bio,Pristininae_bio,Psychodinae_bio,Sphaeridiinae_bio,subfamily_NA_bio,Tabaninae_bio,Tanypodinae_bio,Timiriaseviinae_bio,Tipulinae_bio,Aelosoma_bio,Anopheles_bio,Atrichopogon_bio,Aulophorus_bio,Bezzia_bio,Bromeliagrion_bio,Candonopsis_bio,Cheilotrichia_bio,Chironomus_bio,Contacyphon_bio,Copelatus_bio.y,Corethrella_bio,Corynoneura_bio,Culex_bio,Culicoides_bio,Dero_bio,Elpidium_bio,Eristalis_bio,Forcipomyia_bio,genus_NA_bio,Haemagogus_bio,Harnischia_bio,Larsia_bio,Leptagrion_bio,Limnophyes_bio,Mecistogaster_bio,Monopelopia_bio,Pericoma_bio,Phylloicus_bio,Polypedilum_bio,Pristina_bio,Sphaeromias_bio,Stenochironomus_bio,Stibasoma_bio,Stilobezzia_bio,Tanytarsus_bio,Tipula_bio,Toxorhynchites_bio,Trentepohlia_bio,Wyeomyia_bio,mean.depth,max.depth,min.depth,amplitude,net_fluc,tot_fluc,sd.depth,cv.depth,wetness,prop.overflow.days,prop.driedout.days,long_dry,long_wet,n_driedout,n_overflow,last_dry,last_wet,cv_max_temp,cv_mean_temp,cv_min_temp,max_temp,mean_temp,min_temp,sd_max_temp,sd_mean_temp,sd_min_temp,site,trt.name
cardoso_DEC16,cardoso,mu0.8k2,0.8,2,6.05,0.39,c,1065,33,72,NA,14.35,NA,NA,5.7,-3.9474,529763.2939276386,NA,NA,NA,NA,NA,194.5,254.7,NA,NA,NA,NA,134.3,NA,NA,4.633333333333334,16.415879999999998,3491621.709977618,NA,NA,NA,NA,NA,146.2,197.2,NA,NA,584,549.9999999999999,-3.5244875359426997,0.4757869912645549,NA,cardoso,mu0.8k2,0.2370424199850018,NA,0.2370424199850018,1,5.759380216540962,2.6125,12.723519174917916,1.8250000000000006,0.5575577066269541,9.046843177189409,5.912982456140353,23,22,412,8,271,0,21,11,0.5575577066269541,7.584380216540962,30.29584480824768,8,294,466,9,23.67767145341759,0,0.6265822784810116,0,4.4612849784457245,0.6254008438818561,0.0468431771894094,0,0.22666666666666702,32.677671453417595,0.6265822784810116,4.4612849784457245,0.0468431771894094,0.39873417721518917,0,0,0,0,0,0.047692307692307714,13.461244588744597,4.4612849784457245,1.071428571428571,2.6125,0,0,0,0,0,0.025,0,0.168,0.7842243732936212,0,0,0.0468431771894094,5.912982456140353,0,0.6265822784810116,0,0.0333333333333333,0,0,0,0,0,9,0,0.1866666666666666,0,0,0,0,0,0,0,0,10.424935064935072,0,0,1.071428571428571,2.6125,0,0,0.047692307692307714,5.912982456140353,0,1.2363095238095252,0,0,0,15.285091630220357,0,1.8000000000000007,0.0468431771894094,0,0,0,0.047692307692307714,0,0,0,0,0,2.3885714285714292,0,0,1.071428571428571,1.0571428571428583,2.6125,0,0,0.0468431771894094,0,0,11.002973318441299,0,0,0,4.4612849784457245,0,0,1.8000000000000007,0,0,7.750649350649357,0,0,0,0,0,0.2857142857142856,0,0,5.912982456140353,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cardoso,mu0.8k2
cardoso_DEC06,cardoso,mu0.2k2,0.2,2,1.51,0.39,c,700,27,80,NA,46.76,NA,NA,5.6,2.7438,1115713.6038779055,NA,NA,NA,NA,NA,250.5,201.6,NA,NA,NA,NA,226.7,NA,NA,5.3,54.56999999999999,5779235.933756057,NA,NA,NA,NA,NA,196.6,142.1,NA,NA,560,345.01845018450183,1.2469539711998934,0.9243796551776354,NA,cardoso,mu0.2k2,0.25515427478376584,NA,0.25515427478376584,1,10.305714285714298,4.775,25.554351892832912,1.8866666666666676,0,19.28058510298548,2.937719298245615,53,41,347,0,283,0,46,6,0,12.192380952380967,52.547656294064005,0,336,440,18.9,35.29071796624429,0.24005557141725498,0.39873417721518917,0,0,9.520000000000014,0.1405295315682282,0.25,9.520000000000014,54.440717966244286,0.39873417721518917,0.24005557141725498,0.1405295315682282,0,0,0,0.25,0,0,0.22910256410256416,12.32746753246754,0,0.7857142857142853,4.775,0,0,0,0,0,0,0,0.7200000000000001,9.760055571417269,0,0,0.1405295315682282,2.687719298245615,0,0.39873417721518917,0,0,0,0.28571428571428603,0,0,0,18.9,0,0.2799999999999999,13.2,0,0,0.025,0.25,0,0,0,10.09246753246754,0,0,0.7857142857142853,4.75,0,13.2,0.22910256410256416,2.687719298245615,0,0.34833333333333366,0,0,0,30.34450403434674,0,1.8866666666666676,0.1405295315682282,0,0,0.025,0.22910256410256416,0,0,0,0,0,1.8457142857142863,0,0,0.7857142857142853,0.1285714285714287,4.75,0,0,0.1405295315682282,0,0,43.75283736768007,0,0,0,0,0.011428571428571439,0,1.8866666666666676,0,0.25,8.1943722943723,0,0,0,0,0,0.052380952380952354,0,0,2.687719298245615,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cardoso,mu0.2k2
cardoso_DEC24,cardoso,mu3k1,3,1,22.67,0.19,c,1e3,29,76,NA,45.54,NA,NA,5.1,-2.8804799999999995,529763.2939276386,NA,NA,NA,NA,NA,161.5,214.29999999999998,NA,NA,NA,NA,172.3,NA,NA,5.1,28.804799999999997,3636102.608321519,NA,NA,NA,NA,NA,124.2,146.1,NA,NA,365,141.42857142857167,1.3243779753389084,0.4873854829358072,NA,cardoso,mu3k1,0.27460260131264724,NA,0.27460260131264724,1,0.7380952380952381,0.11875,4.97758172629059,1.191666666666667,0.1139240506329112,15.318431771894094,0.537543859649123,9,1,209,2,176,0,43,1,0.1139240506329112,1.9297619047619055,20.952307357833806,2,185,254,15.016666666666667,7.283046773402041,0,0.1139240506329112,0,0,0.1139240506329112,0.46843177189409396,0,0,22.299713440068707,0.1139240506329112,0,0.46843177189409396,0.1139240506329112,0,0,0,0,0,0.07602564102564105,5.784393939393944,0,0.5714285714285712,0.11875,0,0,0.16666666666666702,0,0,0.025,0,0.048,0.1139240506329112,0,0,0.46843177189409396,0.537543859649123,0,0.1139240506329112,0,0,0,0.028571428571428602,0,0,0,14.85,0,0.0933333333333333,0,0,0,0,0,0,0,0,4.011774891774895,0,0,0.5714285714285712,0.11875,0,0,0.07602564102564105,0.537543859649123,0,0.6059523809523816,0,0,0,15.43941952983725,0,1.1666666666666672,0.46843177189409396,0,0,0,0.07602564102564105,0,0,0,0,0,0.16285714285714292,0,0,0.5714285714285712,0.41428571428571476,0.11875,0,0,0.46843177189409396,0,0,15.631086196503917,0,0,0,0,0,0,1.1666666666666672,0,0,3.682251082251085,0,0,0,0,0,0.1666666666666666,0,0,0.537543859649123,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cardoso,mu3k1
cardoso_DEC21,cardoso,mu0.1k0.5,0.1,0.5,0.76,0.1,c,1250,34,88,NA,31.07,NA,NA,5.7,-4.38192,2375908.1060997127,NA,NA,NA,NA,NA,282.1,187.29999999999998,NA,NA,NA,NA,402,NA,NA,5.033333333333333,72.624,4262186.501145093,NA,NA,NA,NA,NA,211.29999999999998,140.9,NA,NA,558,455.7142857142856,0.18503790717283586,0.44022019678598573,NA,cardoso,mu0.1k0.5,0.24935287229691583,NA,0.24935287229691583,1,6.382826352914926,3.325,7.092118714618719,0.6784615384615388,0,6.300000000000001,0.25,44,28,173,0,98,0,14,1,0,7.061287891376465,16.96711871461872,0,142,216,6.300000000000001,14.167008824508827,0,0,0,3.3113977814863564,0,0,0.25,0,20.717008824508827,0,3.3113977814863564,0,0,0,0,0.25,0,0,0.046153846153846094,7.484426406926412,3.3113977814863564,3.0714285714285694,3.325,0,0,0,0,0,0,0,0.24000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.300000000000001,0,0,0,0,0,0,0.25,0,0.0384615384615384,0,6.698354978354983,0,0,3.0714285714285694,3.325,0,0,0.00769230769230769,0,0,0.1460714285714287,0,0,0,9.851397781486357,0,0.6400000000000003,0,0,0,0,0.00769230769230769,0,0.0384615384615384,0,0,0,0.9771428571428574,0,0,3.0714285714285694,0,3.325,0,0,0,0,0,6.677500000000001,0,0,0,3.3113977814863564,0.008571428571428579,0,0.6400000000000003,0,0.25,5.721212121212125,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cardoso,mu0.1k0.5
cardoso_DEC28,cardoso,mu1k2,1,2,7.56,0.39,c,1166,28,77,NA,34.93,NA,NA,5.4,-5.19588,866885.3900634086,NA,NA,NA,NA,NA,244.29999999999998,276.8,NA,NA,NA,NA,103.2,NA,NA,4.866666666666667,8.702639999999999,4246133.06799577,NA,NA,NA,NA,NA,190.29999999999998,210.2,NA,NA,285,330.0000000000003,2.8308627526358876,0.4250706689232658,NA,cardoso,mu1k2,0.230823320848289,NA,0.230823320848289,1,3.93436606717801,3.8000000000000003,35.80119877392402,15.39846153846154,0.284810126582278,9.45,0.787543859649123,5,32,298,5,162,0,21,2,0.284810126582278,19.33282760563955,49.83874263357314,5,167,353,9.45,54.9395549857779,0,0.7405063291139228,0,3.7915089243208673,0.284810126582278,0,0.25,0,64.6395549857779,0.7405063291139228,3.7915089243208673,0,0.284810126582278,0,0,0.25,0,0,0.11602564102564095,9.614556913674567,3.7915089243208673,0.1428571428571428,3.8000000000000003,0,0,0,0,0,0,0,0,0.284810126582278,0,0,0,0.537543859649123,0,0.7405063291139228,0,0,0,0.028571428571428602,0,0,0,9.45,0,0,26.4,14.3,0,0,0.25,0,0.0384615384615384,0,7.945271199388851,0,0,0.1428571428571428,3.8000000000000003,0,26.4,0.07756410256410254,0.537543859649123,0,0.6092857142857149,0,0,0,14.295396808588496,14.3,1.0600000000000007,0,0,0,0,0.07756410256410254,0,0.0384615384615384,0,0,0,2.097142857142858,0,0,0.1428571428571428,0.5285714285714291,3.8000000000000003,0,0,0,0,0,36.97888788426763,0,0,0,3.7915089243208673,0.0057142857142857195,0,1.0600000000000007,0,0.25,5.583982683982688,0,0,0.011764705882352941,14.3,0,0.25238095238095226,0,0,0.537543859649123,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cardoso,mu1k2
cardoso_DEC48,cardoso,mu0.1k2,0.1,2,0.76,0.39,c,1070,32,82,NA,32.37,NA,NA,5.8,-4.738919999999999,1003339.571832649,NA,NA,NA,NA,NA,250.7,176,NA,NA,NA,NA,356,NA,NA,4.8,70.9716,8733067.633231375,NA,NA,NA,NA,NA,200.8,130.70000000000002,NA,NA,643,307.99999999999966,2.378913872085553,0.584147886113719,NA,cardoso,mu0.1k2,0.22821452206548926,NA,0.22821452206548926,1,4.966635876724451,3.169117647058825,14.441229418509026,2.001153846153847,0,15.299999999999999,1.325087719298246,22,25,405,0,288,0,34,3,0,6.967789722878298,34.235434784866094,0,310,467,15.299999999999999,21.545539806426817,0,0.569620253164556,0,3.3113977814863564,0.22666666666666702,0,0.25,0.22666666666666702,37.095539806426814,0.569620253164556,3.3113977814863564,0,0,0,0,0.25,0,0,0.13051282051282037,15.285250190985497,3.3113977814863564,1.428571428571428,3.169117647058825,0,0,0,0,0,0.025,0,0.432,0.22666666666666702,0,0,0,1.075087719298246,0,0.569620253164556,0,0,0,0,0,0,0,15.299999999999999,0,0,0,0,0,0.31764705882353,0.25,0,0.096153846153846,0,12.656083524318829,0,0,1.428571428571428,2.851470588235295,0,0,0.03435897435897437,1.075087719298246,0,0.7491666666666673,0,0,0,19.86468470131758,0,1.880000000000001,0,0,0,0.31764705882353,0.03435897435897437,0,0,0,0,0,0.705714285714286,0,0,1.428571428571428,0.5142857142857148,2.375,0.096153846153846,0,0,0,0,16.78245358649789,0,0,0,3.3113977814863564,0.0057142857142857195,0,1.880000000000001,0,0.25,11.874458874458885,0,0,0.023529411764705882,0,0,0.052380952380952354,0,0,1.075087719298246,0.476470588235295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cardoso,mu0.1k2
cardoso_DEC47,cardoso,mu2.5k0.5,2.5,0.5,18.89,0.1,c,1160,33,114,NA,32.61,NA,NA,5.6,-4.59204,850831.9569140861,NA,NA,NA,NA,NA,194.20000000000002,156.6,NA,NA,NA,NA,121.8,NA,NA,5.033333333333334,12.307319999999999,2857511.1005793842,NA,NA,NA,NA,NA,147,118.7,NA,NA,711,424.2857142857139,5.67745854625934,0.4447078442440895,NA,cardoso,mu2.5k0.5,0.24253314182821623,NA,0.24253314182821623,1,5.518175590987534,0.475,22.013118933808812,2.616410256410257,0.34177215189873356,19.44368635437882,0,25,4,320,6,370,0,45,0,0.34177215189873356,8.13458584739779,41.93180528818763,6,395,369,19.35,26.09187096237097,0,0.5126582278481003,0,3.7915089243208673,0.5684388185654006,0.0936863543788188,0,0.22666666666666702,45.44187096237097,0.5126582278481003,3.7915089243208673,0.0936863543788188,0.34177215189873356,0,0,0,0,0,0.37410256410256393,9.780768398268407,3.7915089243208673,1.4999999999999993,0.475,0,0,0,0,0,0.05,0,0.432,0.5684388185654006,0,0,0.0936863543788188,0,0,0.5126582278481003,0,0,0,0,0,0,0,19.35,0,0.2799999999999999,13.2,0,0,0,0,0,0.17307692307692282,0,6.796363636363643,0,0,1.4999999999999993,0.475,0,13.2,0.20102564102564113,0,0,0.5910714285714291,0,0,0,24.98460597073437,0,2.3933333333333344,0.0936863543788188,0,0,0,0.20102564102564113,0,0.17307692307692282,0,0,0,1.3028571428571434,0,0,1.4999999999999993,0.42857142857142905,0.475,0,0,0.0936863543788188,0,0,34.5555970464135,0,0,0,3.7915089243208673,0,0,2.3933333333333344,0,0,5.326839826839833,0,0,0,0,0,0.1666666666666666,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cardoso,mu2.5k0.5
cardoso_DEC34,cardoso,mu2k0.5,2,0.5,15.11,0.1,c,1125,32,64,NA,36.21,NA,NA,5,-3.6475199999999997,401335.8287330595,NA,NA,NA,NA,NA,187.79999999999998,214.10000000000002,NA,NA,NA,NA,199.6,NA,NA,4.8999999999999995,25.805999999999997,3403327.8276563445,NA,NA,NA,NA,NA,147.29999999999998,161.89999999999998,NA,NA,636,612.8571428571424,0.5878493408166818,0.38307013809314144,NA,cardoso,mu2k0.5,0.22973312760302816,NA,0.22973312760302816,1,4.886292384835891,0.475,9.81495734012823,15.133333333333335,0.0569620253164556,11.700000000000001,1.325087719298246,22,4,250,1,112,1,26,3,0.0569620253164556,19.926292384835893,23.40837839275981,1,134,284,11.700000000000001,26.944128844839376,0,0.9113924050632896,0,3.5291495276930345,0.0569620253164556,0,0.25,0,38.89412884483938,0.9113924050632896,3.5291495276930345,0,0.0569620253164556,0,0,0.25,0,0.0933333333333333,0.00666666666666667,9.270422077922083,3.5291495276930345,1.3571428571428565,0.475,0,0,0,0,0,0,0,0.216,0.0569620253164556,0,0,0,1.075087719298246,0,0.9113924050632896,0,0,0,0.057142857142857204,0,0,0,11.700000000000001,0,0.0933333333333333,0,14.3,0,0,0.25,0,0,0,8.127445887445893,0,0,1.3571428571428565,0.475,0,0,0.00666666666666667,1.075087719298246,0,0.4029761904761908,0,0,0,30.957313481882306,0,0.7400000000000004,0,0,0,0,0.00666666666666667,0,0,0,0,0,0.8685714285714289,0,0,1.3571428571428565,0.2571428571428574,0.475,0,0,0,0,0,27.573997287522605,0,0,0,3.5291495276930345,0,0,0.7400000000000004,0,0.25,7.177922077922083,0,0,0,0,0,0.08095238095238091,0,0,1.075087719298246,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cardoso,mu2k0.5
cardoso_DEC40,cardoso,mu1.5k0.5,1.5,0.5,11.33,0.1,c,1e3,34,93,NA,26.03,NA,NA,4.3,-6.31584,200667.91436652976,NA,NA,NA,NA,NA,171.5,188.1,NA,NA,NA,NA,255.8,NA,NA,5.066666666666667,78.4992,3371220.9613577,NA,NA,NA,NA,NA,133.5,145.4,NA,NA,385,682.0000000000005,-1.6235448802751629,0.5690168222527053,NA,cardoso,mu1.5k0.5,0.22429062762038054,NA,0.22429062762038054,1,6.50764382909409,2.25625,13.008868734640892,1.4034615384615392,0,32.4,6.162982456140353,26,19,391,0,204,0,72,12,0,7.9111053675556295,53.82810119078125,0,230,494,32.4,23.43960974551765,0,0.284810126582278,0,3.5514533529036116,1.8133333333333361,0,0.25,1.8133333333333361,56.08960974551765,0.284810126582278,3.5514533529036116,0,0,0,0,0.25,0,0,0.3079487179487179,13.190000000000007,3.5514533529036116,1.1428571428571423,2.25625,0,0,0,0,0,0.025,0,0.5760000000000001,1.8133333333333361,0,0,0,5.912982456140353,0,0.284810126582278,0,0,0,0.028571428571428602,0,0,0,32.4,0,0,0,0,0,0,0.25,0,0.0384615384615384,0,11.353333333333339,0,0,1.1428571428571423,2.25625,0,0,0.26948717948717954,5.912982456140353,0,0.4966666666666671,0,0,0,38.679168241390656,0,1.3400000000000007,0,0,0,0,0.26948717948717954,0,0.0384615384615384,0,0,0,7.491428571428574,0,0,1.1428571428571423,0.2571428571428574,2.25625,0,0,0,0,0,35.34438155515371,0,0,0,3.5514533529036116,0.022857142857142878,0,1.3400000000000007,0,0.25,3.76666666666667,0,0,0,0,0,0.0952380952380952,0,0,5.912982456140353,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cardoso,mu1.5k0.5
colombia_1,colombia,mu0.1k0.5,0.1,0.5,0.89,0.25,b,1194,24,81.05099999999999,2572,290.1,NA,NA,5.1,6579,NA,NA,NA,NA,NA,NA,4e3,4e3,3e3,3e3,1.8282205186666667,0.4109287385,262.1,25.4,NA,6.2,4564,1372279.087014557,NA,NA,NA,NA,NA,3510,3160,1130,2150,96,1972,7.14274251763441,0.4700052883909484,46.43,colombia,mu0.1k0.5,0.16625,0.4533333333333333,0.3097916666666667,2,0,0,13.611851034,0,0.425,31.955098985999978,0.5924967597667933,0,0,74,3,0,0,276,2,0.425,0,46.159446779766775,3,0,352,32.12309898599998,14.461347793766793,0,0,0,0,0,0,0,0,46.58444677976677,0,0,0,0,0,0,0,0,0,0,4.921251034,0,0,0,0,0,0,0,0,0,0,0,0.425,0,0,0,0.4244967597667933,0,0,0,0,0,0.0286,0.168,0,0,31.955098985999978,0,0,8.661999999999999,0,0,0,0,0,0,0.4244967597667933,4.921251034,0,0,0,0,0,0,0,0,0,0,0,0.0286,0,41.21009898599998,0,0,0,0,0,0,0,0,0,0,0,0.4244967597667933,0,0,0,0,0,0,0,0,0,0,0,46.13135001999998,0,0,0,0,0,0,0,0.0286,0,0,0,0,0,0,0,0,0,0,0,0,50.82786885245902,85.5,5,80.5,16,814,16.90714647415649,33.42771421463883,0.5970664365832614,0.0819672131147541,0.00819672131147541,0,2.5,1,5,19,3,6.62965268809833,4.57042722373067,5.22020112555106,15.6461538461538,14.3071528046154,13.0615384615385,1.03728565904554,0.653898006722887,0.681838577783515,colombia,mu0.1k0.5
colombia_2,colombia,mu0.2k0.5,0.2,0.5,1.79,0.25,c,274,19,81.24,1366.672,238.4,NA,NA,5.4,5047,NA,NA,NA,NA,NA,NA,4e3,4e3,3e3,3e3,1.9002062713333334,0.4156156093,314.1,6.9,NA,5.4,6559,1989896.9604553073,NA,NA,NA,NA,NA,3290,3180,2230,2040,76,2508.014337,7.973427613295026,0.6803922454980493,44.62,colombia,mu0.2k0.5,0.19124999999999998,0.28833333333333333,0.23979166666666665,2,0,0,0.342556694,0.0483,0,0,0.022071275334986217,0,0,14,0,1,0,0,2,0,0.0483,0.3646279693349862,0,1,16,0,0.4129279693349862,0,0,0,0,0,0,0,0,0.4129279693349862,0,0,0,0,0,0,0,0,0,0.056600000000000004,0.29135669399999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022071275334986217,0,0,0,0,0,0.0429,0,0,0,0,0,0,0,0,0,0,0,0,0.0483,0.022071275334986217,0.29135669399999997,0,0,0,0,0,0,0.0083,0,0,0,0,0.0286,0,0.0143,0,0,0,0,0,0,0.0083,0,0,0,0,0.022071275334986217,0,0,0,0,0,0,0,0,0,0,0,0.30565669399999995,0,0,0,0,0,0,0,0.0286,0,0,0,0,0,0,0.0483,0,0,0,0,0,62.959016393442624,87,18.5,68.5,23.5,556.5,12.03707315203974,19.474076419782673,0.7226580796252927,0.09016393442622951,0.00819672131147541,0,4,1,5.5,20,7,8.05074019604077,4.9640349115457,6.21031705911088,15.5384615384615,13.6559600363077,12.1538461538462,1.25096116892326,0.677886623709043,0.754792381030399,colombia,mu0.2k0.5
colombia_3,colombia,mu0.4k0.5,0.4,0.5,3.57,0.25,c,330,19,93.72149999999999,2249.43,219.3,NA,NA,5.1,5307,NA,NA,NA,NA,NA,NA,4e3,4e3,3e3,3e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3190,3140,1840,1590,1,1333.333333,10.550965022711683,0.5782571600023543,44.39,colombia,mu0.4k0.5,0.20875,0.42833333333333334,0.31854166666666667,2,0,0,1.172766443,0.0483,0,2.051896786,0,0,0,21,0,1,0,22,0,0,0.0483,3.224663229,0,1,43,2.051896786,1.221066443,0,0,0,0,0,0,0,0,3.2729632289999997,0,0,0,0,0,0.701756175,0,0,0,0.056600000000000004,0.448410268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143,0,0,0,2.051896786,0,0,0,0,0,0,0,0,0.0483,0,0.448410268,0,0,0,0,0,0,0.0083,0,0,0,0,0.0143,0,2.753652961,0,0,0,0,0,0,0.0083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2020632289999997,0,0,0,0,0,0,0,0.0143,0,0,0,0,0,0,0.0483,0,0,0,0,0,35.01461748633879,88.5,1.5,87,-28,759,21.33427079703045,61.309044516303715,0.39381770192034266,0.03306010928961749,0.04125683060109289,2,0,2.5,2,13,56,6.25297820263255,4.43992679201821,5.44409308118972,15.6307692307692,14.1771842643077,12.9384615384615,0.977388592903796,0.629456602504787,0.704381889427778,colombia,mu0.4k0.5
colombia_4,colombia,mu0.6k0.5,0.6,0.5,5.36,0.25,c,582,30,101.0905,3702.489,185,NA,NA,5.1,4973,NA,NA,NA,NA,NA,NA,4e3,4e3,3e3,3e3,1.9026262713333333,0.4097784921,272.9,8.1,NA,6.4,5880,NA,NA,NA,NA,NA,NA,1580,2600,2300,2060,112,1547,4.198134817762395,0.7129751723643736,44.67,colombia,mu0.6k0.5,0.4775,0.2733333333333333,0.3754166666666666,2,3.1406,0,13.511365682000001,0.0483,0.425,2.9911103719999996,0.2204431031464777,1,0,142,1,1,0,22,1,0.425,3.1889,16.722919157146478,1,2,165,2.9911103719999996,14.205108785146479,0,0,0,3.1406,0,0,0,0,17.196219157146476,0,3.1406,0,0,0,0,0,0,0,0.0483,9.822565682,3.1406,0,0,0,0,0,0,0,0,0,0,0.425,0,0,0,0.2204431031464777,0,0,0,0,0,0,0,0.0933,0,2.9911103719999996,0,0,3.5955,0,0,0,0,0,0.0483,0.2204431031464777,9.822565682,0,0,0,0,0,0,0,0,0,0,0,0,0,10.245510372,0,0,0,0,0,0,0,0,0,3.1406,0,0.2204431031464777,0,0,0,0,0,0,0,0,0,0,0,16.927476054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483,0,0,0,0,0,59.0327868852459,83,19.5,63.5,18,633,13.918292489647282,23.573133373345833,0.7113107138097142,0.1721311475409836,0,0,3,0,10.5,65,4,6.33020483890745,4.25962711539301,5.47665344650784,15.3230769230769,13.9745588743077,12.8615384615385,0.969982156854126,0.595264099066571,0.704381889427778,colombia,mu0.6k0.5
